[Current] DELIVERY - Takes(s): 9.7, Count: 21, TPM: 129.7, Sum(ms): 6425.3, Avg(ms): 306.4, 50th(ms): 260.0, 90th(ms): 453.0, 95th(ms): 469.8, 99th(ms): 604.0, 99.9th(ms): 604.0, Max(ms): 604.0
[Current] NEW_ORDER - Takes(s): 10.0, Count: 198, TPM: 1191.6, Sum(ms): 17934.3, Avg(ms): 90.6, 50th(ms): 75.5, 90th(ms): 109.1, 95th(ms): 226.5, 99th(ms): 385.9, 99.9th(ms): 436.2, Max(ms): 436.2
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 18, TPM: 108.4, Sum(ms): 55.1, Avg(ms): 3.1, 50th(ms): 3.1, 90th(ms): 4.2, 95th(ms): 4.2, 99th(ms): 5.2, 99.9th(ms): 5.2, Max(ms): 5.2
[Current] PAYMENT - Takes(s): 10.0, Count: 197, TPM: 1185.6, Sum(ms): 16010.6, Avg(ms): 81.4, 50th(ms): 75.5, 90th(ms): 92.3, 95th(ms): 142.6, 99th(ms): 260.0, 99.9th(ms): 453.0, Max(ms): 453.0
[Current] STOCK_LEVEL - Takes(s): 9.0, Count: 21, TPM: 140.7, Sum(ms): 129.8, Avg(ms): 6.2, 50th(ms): 5.8, 90th(ms): 6.3, 95th(ms): 8.4, 99th(ms): 19.9, 99.9th(ms): 19.9, Max(ms): 19.9
[Current] DELIVERY - Takes(s): 9.6, Count: 16, TPM: 100.3, Sum(ms): 4390.4, Avg(ms): 274.7, 50th(ms): 260.0, 90th(ms): 352.3, 95th(ms): 352.3, 99th(ms): 385.9, 99.9th(ms): 385.9, Max(ms): 385.9
[Current] NEW_ORDER - Takes(s): 10.0, Count: 190, TPM: 1145.5, Sum(ms): 17157.5, Avg(ms): 90.4, 50th(ms): 75.5, 90th(ms): 130.0, 95th(ms): 176.2, 99th(ms): 385.9, 99.9th(ms): 486.5, Max(ms): 486.5
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 18, TPM: 108.5, Sum(ms): 96.6, Avg(ms): 5.4, 50th(ms): 3.1, 90th(ms): 16.8, 95th(ms): 17.8, 99th(ms): 21.0, 99.9th(ms): 21.0, Max(ms): 21.0
[Current] PAYMENT - Takes(s): 10.0, Count: 207, TPM: 1246.7, Sum(ms): 18171.3, Avg(ms): 87.9, 50th(ms): 75.5, 90th(ms): 121.6, 95th(ms): 176.2, 99th(ms): 385.9, 99.9th(ms): 469.8, Max(ms): 469.8
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 25, TPM: 153.7, Sum(ms): 131.5, Avg(ms): 5.2, 50th(ms): 5.2, 90th(ms): 6.3, 95th(ms): 6.3, 99th(ms): 8.4, 99.9th(ms): 8.4, Max(ms): 8.4
[Current] DELIVERY - Takes(s): 8.8, Count: 15, TPM: 102.3, Sum(ms): 4951.8, Avg(ms): 331.4, 50th(ms): 268.4, 90th(ms): 671.1, 95th(ms): 671.1, 99th(ms): 704.6, 99.9th(ms): 704.6, Max(ms): 704.6
[Current] NEW_ORDER - Takes(s): 9.9, Count: 189, TPM: 1141.7, Sum(ms): 17720.3, Avg(ms): 93.9, 50th(ms): 79.7, 90th(ms): 142.6, 95th(ms): 218.1, 99th(ms): 318.8, 99.9th(ms): 385.9, Max(ms): 385.9
[Current] ORDER_STATUS - Takes(s): 7.9, Count: 15, TPM: 113.6, Sum(ms): 58.2, Avg(ms): 3.9, 50th(ms): 3.1, 90th(ms): 5.2, 95th(ms): 5.2, 99th(ms): 16.8, 99.9th(ms): 16.8, Max(ms): 16.8
[Current] PAYMENT - Takes(s): 10.0, Count: 192, TPM: 1156.8, Sum(ms): 16615.9, Avg(ms): 86.8, 50th(ms): 75.5, 90th(ms): 100.7, 95th(ms): 167.8, 99th(ms): 335.5, 99.9th(ms): 469.8, Max(ms): 469.8
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 13, TPM: 79.7, Sum(ms): 81.3, Avg(ms): 6.2, 50th(ms): 5.8, 90th(ms): 8.4, 95th(ms): 8.4, 99th(ms): 16.3, 99.9th(ms): 16.3, Max(ms): 16.3
[Current] DELIVERY - Takes(s): 9.3, Count: 22, TPM: 142.1, Sum(ms): 6415.2, Avg(ms): 292.3, 50th(ms): 260.0, 90th(ms): 385.9, 95th(ms): 436.2, 99th(ms): 453.0, 99.9th(ms): 453.0, Max(ms): 453.0
[Current] NEW_ORDER - Takes(s): 9.8, Count: 201, TPM: 1228.9, Sum(ms): 16825.2, Avg(ms): 83.9, 50th(ms): 75.5, 90th(ms): 92.3, 95th(ms): 130.0, 99th(ms): 285.2, 99.9th(ms): 369.1, Max(ms): 369.1
[Current] ORDER_STATUS - Takes(s): 8.8, Count: 19, TPM: 129.0, Sum(ms): 56.4, Avg(ms): 3.0, 50th(ms): 3.1, 90th(ms): 4.2, 95th(ms): 4.7, 99th(ms): 5.2, 99.9th(ms): 5.2, Max(ms): 5.2
[Current] PAYMENT - Takes(s): 9.8, Count: 180, TPM: 1099.9, Sum(ms): 16137.6, Avg(ms): 89.7, 50th(ms): 75.5, 90th(ms): 117.4, 95th(ms): 176.2, 99th(ms): 369.1, 99.9th(ms): 436.2, Max(ms): 436.2
[Current] STOCK_LEVEL - Takes(s): 9.0, Count: 13, TPM: 86.3, Sum(ms): 65.8, Avg(ms): 5.0, 50th(ms): 5.2, 90th(ms): 5.8, 95th(ms): 5.8, 99th(ms): 5.8, 99.9th(ms): 5.8, Max(ms): 5.8
[Current] DELIVERY - Takes(s): 9.8, Count: 19, TPM: 116.1, Sum(ms): 7603.9, Avg(ms): 399.8, 50th(ms): 369.1, 90th(ms): 570.4, 95th(ms): 604.0, 99th(ms): 738.2, 99.9th(ms): 738.2, Max(ms): 738.2
[Current] NEW_ORDER - Takes(s): 9.9, Count: 188, TPM: 1136.5, Sum(ms): 16617.7, Avg(ms): 88.6, 50th(ms): 75.5, 90th(ms): 92.3, 95th(ms): 251.7, 99th(ms): 302.0, 99.9th(ms): 352.3, Max(ms): 352.3
[Current] ORDER_STATUS - Takes(s): 9.5, Count: 20, TPM: 125.7, Sum(ms): 59.9, Avg(ms): 3.0, 50th(ms): 3.1, 90th(ms): 3.7, 95th(ms): 4.2, 99th(ms): 6.3, 99.9th(ms): 6.3, Max(ms): 6.3
[Current] PAYMENT - Takes(s): 10.0, Count: 194, TPM: 1164.7, Sum(ms): 16319.3, Avg(ms): 84.0, 50th(ms): 75.5, 90th(ms): 96.5, 95th(ms): 184.5, 99th(ms): 285.2, 99.9th(ms): 335.5, Max(ms): 335.5
[Current] STOCK_LEVEL - Takes(s): 9.3, Count: 21, TPM: 136.1, Sum(ms): 118.8, Avg(ms): 5.6, 50th(ms): 5.8, 90th(ms): 8.4, 95th(ms): 8.4, 99th(ms): 8.9, 99.9th(ms): 8.9, Max(ms): 8.9
[Current] DELIVERY - Takes(s): 10.0, Count: 15, TPM: 90.4, Sum(ms): 5493.8, Avg(ms): 365.7, 50th(ms): 285.2, 90th(ms): 872.4, 95th(ms): 872.4, 99th(ms): 939.5, 99.9th(ms): 939.5, Max(ms): 939.5
[Current] NEW_ORDER - Takes(s): 9.9, Count: 177, TPM: 1069.5, Sum(ms): 17665.4, Avg(ms): 99.9, 50th(ms): 79.7, 90th(ms): 113.2, 95th(ms): 167.8, 99th(ms): 486.5, 99.9th(ms): 604.0, Max(ms): 604.0
[Current] ORDER_STATUS - Takes(s): 8.2, Count: 17, TPM: 124.9, Sum(ms): 50.3, Avg(ms): 2.9, 50th(ms): 3.1, 90th(ms): 3.7, 95th(ms): 3.7, 99th(ms): 5.2, 99.9th(ms): 5.2, Max(ms): 5.2
[Current] PAYMENT - Takes(s): 10.0, Count: 187, TPM: 1122.3, Sum(ms): 16837.8, Avg(ms): 90.0, 50th(ms): 75.5, 90th(ms): 96.5, 95th(ms): 134.2, 99th(ms): 503.3, 99.9th(ms): 637.5, Max(ms): 637.5
[Current] STOCK_LEVEL - Takes(s): 8.7, Count: 12, TPM: 83.0, Sum(ms): 78.8, Avg(ms): 6.5, 50th(ms): 6.3, 90th(ms): 8.9, 95th(ms): 8.9, 99th(ms): 9.4, 99.9th(ms): 9.4, Max(ms): 9.4
[Current] DELIVERY - Takes(s): 8.4, Count: 17, TPM: 121.8, Sum(ms): 5534.8, Avg(ms): 325.4, 50th(ms): 285.2, 90th(ms): 419.4, 95th(ms): 469.8, 99th(ms): 604.0, 99.9th(ms): 604.0, Max(ms): 604.0
[Current] NEW_ORDER - Takes(s): 9.9, Count: 171, TPM: 1033.8, Sum(ms): 18372.7, Avg(ms): 107.4, 50th(ms): 83.9, 90th(ms): 184.5, 95th(ms): 243.3, 99th(ms): 637.5, 99.9th(ms): 637.5, Max(ms): 637.5
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 21, TPM: 127.0, Sum(ms): 73.3, Avg(ms): 3.5, 50th(ms): 3.7, 90th(ms): 4.2, 95th(ms): 4.7, 99th(ms): 7.3, 99.9th(ms): 7.3, Max(ms): 7.3
[Current] PAYMENT - Takes(s): 10.0, Count: 171, TPM: 1026.9, Sum(ms): 15835.8, Avg(ms): 92.9, 50th(ms): 79.7, 90th(ms): 130.0, 95th(ms): 184.5, 99th(ms): 285.2, 99.9th(ms): 637.5, Max(ms): 637.5
[Current] STOCK_LEVEL - Takes(s): 9.7, Count: 14, TPM: 86.5, Sum(ms): 100.6, Avg(ms): 7.3, 50th(ms): 5.8, 90th(ms): 6.8, 95th(ms): 6.8, 99th(ms): 29.4, 99.9th(ms): 29.4, Max(ms): 29.4
[Current] DELIVERY - Takes(s): 9.3, Count: 15, TPM: 97.0, Sum(ms): 5259.8, Avg(ms): 351.5, 50th(ms): 335.5, 90th(ms): 503.3, 95th(ms): 503.3, 99th(ms): 520.1, 99.9th(ms): 520.1, Max(ms): 520.1
[Current] NEW_ORDER - Takes(s): 10.0, Count: 214, TPM: 1287.2, Sum(ms): 18440.3, Avg(ms): 86.1, 50th(ms): 75.5, 90th(ms): 113.2, 95th(ms): 176.2, 99th(ms): 268.4, 99.9th(ms): 302.0, Max(ms): 302.0
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 15, TPM: 90.3, Sum(ms): 46.4, Avg(ms): 3.1, 50th(ms): 3.7, 90th(ms): 3.7, 95th(ms): 3.7, 99th(ms): 4.2, 99.9th(ms): 4.2, Max(ms): 4.2
[Current] PAYMENT - Takes(s): 10.0, Count: 187, TPM: 1122.5, Sum(ms): 16006.5, Avg(ms): 85.7, 50th(ms): 75.5, 90th(ms): 109.1, 95th(ms): 151.0, 99th(ms): 302.0, 99.9th(ms): 385.9, Max(ms): 385.9
[Current] STOCK_LEVEL - Takes(s): 9.5, Count: 22, TPM: 139.2, Sum(ms): 130.4, Avg(ms): 5.9, 50th(ms): 5.8, 90th(ms): 7.9, 95th(ms): 8.4, 99th(ms): 8.4, 99.9th(ms): 8.4, Max(ms): 8.4
[Current] DELIVERY - Takes(s): 9.8, Count: 17, TPM: 104.3, Sum(ms): 5142.1, Avg(ms): 301.0, 50th(ms): 285.2, 90th(ms): 369.1, 95th(ms): 469.8, 99th(ms): 536.9, 99.9th(ms): 536.9, Max(ms): 536.9
[Current] NEW_ORDER - Takes(s): 10.0, Count: 183, TPM: 1100.1, Sum(ms): 16539.3, Avg(ms): 90.5, 50th(ms): 79.7, 90th(ms): 130.0, 95th(ms): 218.1, 99th(ms): 318.8, 99.9th(ms): 352.3, Max(ms): 352.3
[Current] ORDER_STATUS - Takes(s): 9.2, Count: 19, TPM: 123.5, Sum(ms): 52.7, Avg(ms): 2.8, 50th(ms): 2.6, 90th(ms): 3.7, 95th(ms): 4.2, 99th(ms): 4.2, 99.9th(ms): 4.2, Max(ms): 4.2
[Current] PAYMENT - Takes(s): 10.0, Count: 199, TPM: 1194.6, Sum(ms): 18387.1, Avg(ms): 92.5, 50th(ms): 75.5, 90th(ms): 130.0, 95th(ms): 285.2, 99th(ms): 318.8, 99.9th(ms): 352.3, Max(ms): 352.3
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 10, TPM: 60.1, Sum(ms): 51.3, Avg(ms): 5.1, 50th(ms): 5.2, 90th(ms): 5.8, 95th(ms): 5.8, 99th(ms): 5.8, 99.9th(ms): 5.8, Max(ms): 5.8
[Current] DELIVERY - Takes(s): 9.8, Count: 21, TPM: 129.2, Sum(ms): 6705.4, Avg(ms): 319.0, 50th(ms): 268.4, 90th(ms): 469.8, 95th(ms): 704.6, 99th(ms): 704.6, 99.9th(ms): 704.6, Max(ms): 704.6
[Current] NEW_ORDER - Takes(s): 9.9, Count: 190, TPM: 1151.7, Sum(ms): 17004.2, Avg(ms): 89.5, 50th(ms): 75.5, 90th(ms): 104.9, 95th(ms): 285.2, 99th(ms): 352.3, 99.9th(ms): 352.3, Max(ms): 352.3
[Current] ORDER_STATUS - Takes(s): 9.1, Count: 21, TPM: 137.8, Sum(ms): 66.3, Avg(ms): 3.1, 50th(ms): 3.1, 90th(ms): 4.2, 95th(ms): 4.2, 99th(ms): 5.8, 99.9th(ms): 5.8, Max(ms): 5.8
[Current] PAYMENT - Takes(s): 10.0, Count: 187, TPM: 1126.3, Sum(ms): 16037.2, Avg(ms): 85.8, 50th(ms): 75.5, 90th(ms): 104.9, 95th(ms): 192.9, 99th(ms): 302.0, 99.9th(ms): 402.7, Max(ms): 402.7
[Current] STOCK_LEVEL - Takes(s): 9.0, Count: 18, TPM: 119.8, Sum(ms): 89.1, Avg(ms): 5.0, 50th(ms): 5.2, 90th(ms): 5.8, 95th(ms): 5.8, 99th(ms): 6.3, 99.9th(ms): 6.3, Max(ms): 6.3
[Current] DELIVERY - Takes(s): 8.7, Count: 16, TPM: 111.0, Sum(ms): 5003.3, Avg(ms): 310.6, 50th(ms): 260.0, 90th(ms): 453.0, 95th(ms): 453.0, 99th(ms): 486.5, 99.9th(ms): 486.5, Max(ms): 486.5
[Current] NEW_ORDER - Takes(s): 10.0, Count: 207, TPM: 1246.4, Sum(ms): 17539.7, Avg(ms): 84.8, 50th(ms): 75.5, 90th(ms): 96.5, 95th(ms): 167.8, 99th(ms): 285.2, 99.9th(ms): 302.0, Max(ms): 302.0
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 16, TPM: 96.8, Sum(ms): 54.2, Avg(ms): 3.4, 50th(ms): 3.7, 90th(ms): 4.2, 95th(ms): 5.2, 99th(ms): 5.8, 99.9th(ms): 5.8, Max(ms): 5.8
[Current] PAYMENT - Takes(s): 9.9, Count: 199, TPM: 1206.4, Sum(ms): 17248.4, Avg(ms): 86.6, 50th(ms): 75.5, 90th(ms): 142.6, 95th(ms): 184.5, 99th(ms): 285.2, 99.9th(ms): 385.9, Max(ms): 385.9
[Current] STOCK_LEVEL - Takes(s): 9.7, Count: 13, TPM: 80.1, Sum(ms): 77.0, Avg(ms): 5.8, 50th(ms): 4.7, 90th(ms): 7.9, 95th(ms): 7.9, 99th(ms): 17.8, 99.9th(ms): 17.8, Max(ms): 17.8
[Current] DELIVERY - Takes(s): 9.5, Count: 23, TPM: 144.7, Sum(ms): 6492.2, Avg(ms): 283.9, 50th(ms): 268.4, 90th(ms): 352.3, 95th(ms): 419.4, 99th(ms): 520.1, 99.9th(ms): 520.1, Max(ms): 520.1
[Current] NEW_ORDER - Takes(s): 10.0, Count: 210, TPM: 1261.7, Sum(ms): 18077.7, Avg(ms): 86.2, 50th(ms): 79.7, 90th(ms): 104.9, 95th(ms): 184.5, 99th(ms): 335.5, 99.9th(ms): 352.3, Max(ms): 352.3
[Current] ORDER_STATUS - Takes(s): 9.6, Count: 19, TPM: 118.4, Sum(ms): 57.6, Avg(ms): 3.0, 50th(ms): 3.1, 90th(ms): 4.2, 95th(ms): 4.2, 99th(ms): 4.2, 99.9th(ms): 4.2, Max(ms): 4.2
[Current] PAYMENT - Takes(s): 9.9, Count: 195, TPM: 1187.3, Sum(ms): 15313.1, Avg(ms): 78.7, 50th(ms): 75.5, 90th(ms): 92.3, 95th(ms): 125.8, 99th(ms): 201.3, 99.9th(ms): 226.5, Max(ms): 226.5
[Current] STOCK_LEVEL - Takes(s): 9.6, Count: 27, TPM: 168.3, Sum(ms): 126.6, Avg(ms): 4.7, 50th(ms): 5.2, 90th(ms): 5.2, 95th(ms): 5.8, 99th(ms): 5.8, 99.9th(ms): 5.8, Max(ms): 5.8
[Current] DELIVERY - Takes(s): 9.8, Count: 15, TPM: 92.1, Sum(ms): 3919.8, Avg(ms): 262.0, 50th(ms): 260.0, 90th(ms): 302.0, 95th(ms): 302.0, 99th(ms): 335.5, 99.9th(ms): 335.5, Max(ms): 335.5
[Current] NEW_ORDER - Takes(s): 9.9, Count: 214, TPM: 1291.5, Sum(ms): 17727.8, Avg(ms): 83.0, 50th(ms): 75.5, 90th(ms): 104.9, 95th(ms): 151.0, 99th(ms): 268.4, 99.9th(ms): 335.5, Max(ms): 335.5
[Current] ORDER_STATUS - Takes(s): 8.9, Count: 23, TPM: 155.4, Sum(ms): 76.9, Avg(ms): 3.3, 50th(ms): 3.7, 90th(ms): 4.2, 95th(ms): 5.8, 99th(ms): 6.8, 99.9th(ms): 6.8, Max(ms): 6.8
[Current] PAYMENT - Takes(s): 10.0, Count: 211, TPM: 1270.8, Sum(ms): 18130.2, Avg(ms): 86.0, 50th(ms): 75.5, 90th(ms): 125.8, 95th(ms): 167.8, 99th(ms): 302.0, 99.9th(ms): 302.0, Max(ms): 302.0
[Current] STOCK_LEVEL - Takes(s): 9.3, Count: 17, TPM: 109.5, Sum(ms): 99.0, Avg(ms): 5.8, 50th(ms): 5.2, 90th(ms): 5.8, 95th(ms): 5.8, 99th(ms): 21.0, 99.9th(ms): 21.0, Max(ms): 21.0
[Current] DELIVERY - Takes(s): 9.3, Count: 13, TPM: 83.7, Sum(ms): 3839.4, Avg(ms): 295.9, 50th(ms): 285.2, 90th(ms): 369.1, 95th(ms): 369.1, 99th(ms): 385.9, 99.9th(ms): 385.9, Max(ms): 385.9
[Current] NEW_ORDER - Takes(s): 10.0, Count: 221, TPM: 1329.8, Sum(ms): 19692.6, Avg(ms): 89.0, 50th(ms): 79.7, 90th(ms): 142.6, 95th(ms): 167.8, 99th(ms): 285.2, 99.9th(ms): 302.0, Max(ms): 302.0
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 18, TPM: 108.3, Sum(ms): 53.5, Avg(ms): 3.0, 50th(ms): 2.6, 90th(ms): 3.7, 95th(ms): 5.8, 99th(ms): 5.8, 99.9th(ms): 5.8, Max(ms): 5.8
[Current] PAYMENT - Takes(s): 10.0, Count: 196, TPM: 1181.2, Sum(ms): 16075.0, Avg(ms): 82.1, 50th(ms): 75.5, 90th(ms): 109.1, 95th(ms): 159.4, 99th(ms): 268.4, 99.9th(ms): 285.2, Max(ms): 285.2
[Current] STOCK_LEVEL - Takes(s): 9.7, Count: 13, TPM: 80.4, Sum(ms): 118.7, Avg(ms): 9.1, 50th(ms): 4.7, 90th(ms): 11.0, 95th(ms): 11.0, 99th(ms): 60.8, 99.9th(ms): 60.8, Max(ms): 60.8
[Current] DELIVERY - Takes(s): 9.8, Count: 18, TPM: 110.0, Sum(ms): 5814.0, Avg(ms): 323.7, 50th(ms): 285.2, 90th(ms): 436.2, 95th(ms): 486.5, 99th(ms): 503.3, 99.9th(ms): 503.3, Max(ms): 503.3
[Current] NEW_ORDER - Takes(s): 10.0, Count: 193, TPM: 1162.6, Sum(ms): 17193.8, Avg(ms): 89.2, 50th(ms): 75.5, 90th(ms): 151.0, 95th(ms): 192.9, 99th(ms): 251.7, 99.9th(ms): 285.2, Max(ms): 285.2
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 21, TPM: 126.2, Sum(ms): 65.9, Avg(ms): 3.1, 50th(ms): 3.1, 90th(ms): 4.2, 95th(ms): 5.8, 99th(ms): 5.8, 99.9th(ms): 5.8, Max(ms): 5.8
[Current] PAYMENT - Takes(s): 10.0, Count: 204, TPM: 1224.0, Sum(ms): 16873.9, Avg(ms): 82.7, 50th(ms): 79.7, 90th(ms): 104.9, 95th(ms): 142.6, 99th(ms): 234.9, 99.9th(ms): 285.2, Max(ms): 285.2
[Current] STOCK_LEVEL - Takes(s): 9.0, Count: 18, TPM: 120.4, Sum(ms): 97.8, Avg(ms): 5.5, 50th(ms): 4.7, 90th(ms): 5.2, 95th(ms): 5.8, 99th(ms): 23.1, 99.9th(ms): 23.1, Max(ms): 23.1
[Current] DELIVERY - Takes(s): 9.8, Count: 31, TPM: 189.1, Sum(ms): 8730.1, Avg(ms): 282.4, 50th(ms): 268.4, 90th(ms): 302.0, 95th(ms): 369.1, 99th(ms): 604.0, 99.9th(ms): 604.0, Max(ms): 604.0
[Current] NEW_ORDER - Takes(s): 10.0, Count: 183, TPM: 1102.0, Sum(ms): 15008.4, Avg(ms): 82.1, 50th(ms): 79.7, 90th(ms): 92.3, 95th(ms): 121.6, 99th(ms): 192.9, 99.9th(ms): 335.5, Max(ms): 335.5
[Current] ORDER_STATUS - Takes(s): 9.5, Count: 27, TPM: 170.8, Sum(ms): 78.2, Avg(ms): 2.9, 50th(ms): 3.1, 90th(ms): 3.7, 95th(ms): 3.7, 99th(ms): 4.2, 99.9th(ms): 4.2, Max(ms): 4.2
[Current] PAYMENT - Takes(s): 10.0, Count: 193, TPM: 1163.4, Sum(ms): 16123.3, Avg(ms): 83.7, 50th(ms): 75.5, 90th(ms): 100.7, 95th(ms): 176.2, 99th(ms): 285.2, 99.9th(ms): 318.8, Max(ms): 318.8
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 17, TPM: 102.6, Sum(ms): 75.1, Avg(ms): 4.4, 50th(ms): 4.7, 90th(ms): 5.2, 95th(ms): 5.2, 99th(ms): 5.2, 99.9th(ms): 5.2, Max(ms): 5.2
[Current] DELIVERY - Takes(s): 9.6, Count: 21, TPM: 131.6, Sum(ms): 6287.2, Avg(ms): 300.0, 50th(ms): 285.2, 90th(ms): 385.9, 95th(ms): 402.7, 99th(ms): 637.5, 99.9th(ms): 637.5, Max(ms): 637.5
[Current] NEW_ORDER - Takes(s): 9.9, Count: 188, TPM: 1137.6, Sum(ms): 16968.0, Avg(ms): 90.2, 50th(ms): 79.7, 90th(ms): 142.6, 95th(ms): 176.2, 99th(ms): 243.3, 99.9th(ms): 436.2, Max(ms): 436.2
[Current] ORDER_STATUS - Takes(s): 9.7, Count: 25, TPM: 154.5, Sum(ms): 73.0, Avg(ms): 3.0, 50th(ms): 3.1, 90th(ms): 4.2, 95th(ms): 4.2, 99th(ms): 4.2, 99.9th(ms): 4.2, Max(ms): 4.2
[Current] PAYMENT - Takes(s): 10.0, Count: 183, TPM: 1099.2, Sum(ms): 15273.9, Avg(ms): 83.7, 50th(ms): 75.5, 90th(ms): 109.1, 95th(ms): 167.8, 99th(ms): 218.1, 99.9th(ms): 453.0, Max(ms): 453.0
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 24, TPM: 146.4, Sum(ms): 109.7, Avg(ms): 4.6, 50th(ms): 4.7, 90th(ms): 5.2, 95th(ms): 5.8, 99th(ms): 5.8, 99.9th(ms): 5.8, Max(ms): 5.8
[Current] DELIVERY - Takes(s): 9.6, Count: 20, TPM: 125.3, Sum(ms): 6525.1, Avg(ms): 326.3, 50th(ms): 260.0, 90th(ms): 486.5, 95th(ms): 520.1, 99th(ms): 805.3, 99.9th(ms): 805.3, Max(ms): 805.3
[Current] NEW_ORDER - Takes(s): 9.7, Count: 182, TPM: 1125.0, Sum(ms): 16923.9, Avg(ms): 93.1, 50th(ms): 79.7, 90th(ms): 159.4, 95th(ms): 201.3, 99th(ms): 335.5, 99.9th(ms): 385.9, Max(ms): 385.9
[Current] ORDER_STATUS - Takes(s): 9.3, Count: 25, TPM: 161.1, Sum(ms): 82.8, Avg(ms): 3.3, 50th(ms): 3.7, 90th(ms): 4.7, 95th(ms): 5.8, 99th(ms): 6.8, 99.9th(ms): 6.8, Max(ms): 6.8
[Current] PAYMENT - Takes(s): 9.8, Count: 191, TPM: 1172.4, Sum(ms): 17494.1, Avg(ms): 91.5, 50th(ms): 75.5, 90th(ms): 104.9, 95th(ms): 234.9, 99th(ms): 520.1, 99.9th(ms): 604.0, Max(ms): 604.0
[Current] STOCK_LEVEL - Takes(s): 9.5, Count: 26, TPM: 164.4, Sum(ms): 121.1, Avg(ms): 4.6, 50th(ms): 4.7, 90th(ms): 5.2, 95th(ms): 5.8, 99th(ms): 5.8, 99.9th(ms): 5.8, Max(ms): 5.8
[Current] DELIVERY - Takes(s): 9.4, Count: 22, TPM: 140.5, Sum(ms): 7164.5, Avg(ms): 326.0, 50th(ms): 285.2, 90th(ms): 486.5, 95th(ms): 503.3, 99th(ms): 536.9, 99.9th(ms): 536.9, Max(ms): 536.9
[Current] NEW_ORDER - Takes(s): 10.0, Count: 196, TPM: 1178.0, Sum(ms): 16942.4, Avg(ms): 86.6, 50th(ms): 79.7, 90th(ms): 100.7, 95th(ms): 167.8, 99th(ms): 285.2, 99.9th(ms): 302.0, Max(ms): 302.0
[Current] ORDER_STATUS - Takes(s): 9.7, Count: 24, TPM: 148.3, Sum(ms): 74.9, Avg(ms): 3.2, 50th(ms): 3.7, 90th(ms): 3.7, 95th(ms): 4.2, 99th(ms): 5.8, 99.9th(ms): 5.8, Max(ms): 5.8
[Current] PAYMENT - Takes(s): 10.0, Count: 194, TPM: 1166.0, Sum(ms): 15778.9, Avg(ms): 81.2, 50th(ms): 75.5, 90th(ms): 104.9, 95th(ms): 151.0, 99th(ms): 218.1, 99.9th(ms): 285.2, Max(ms): 285.2
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 21, TPM: 126.6, Sum(ms): 101.1, Avg(ms): 4.8, 50th(ms): 5.2, 90th(ms): 5.8, 95th(ms): 5.8, 99th(ms): 5.8, 99.9th(ms): 5.8, Max(ms): 5.8
[Current] DELIVERY - Takes(s): 9.4, Count: 18, TPM: 114.4, Sum(ms): 5066.2, Avg(ms): 280.8, 50th(ms): 260.0, 90th(ms): 285.2, 95th(ms): 302.0, 99th(ms): 637.5, 99.9th(ms): 637.5, Max(ms): 637.5
[Current] NEW_ORDER - Takes(s): 10.0, Count: 175, TPM: 1054.7, Sum(ms): 16698.4, Avg(ms): 95.7, 50th(ms): 75.5, 90th(ms): 159.4, 95th(ms): 226.5, 99th(ms): 436.2, 99.9th(ms): 453.0, Max(ms): 453.0
[Current] ORDER_STATUS - Takes(s): 9.7, Count: 12, TPM: 73.9, Sum(ms): 38.6, Avg(ms): 3.1, 50th(ms): 3.7, 90th(ms): 4.2, 95th(ms): 4.2, 99th(ms): 4.7, 99.9th(ms): 4.7, Max(ms): 4.7
[Current] PAYMENT - Takes(s): 10.0, Count: 193, TPM: 1160.9, Sum(ms): 17571.3, Avg(ms): 90.9, 50th(ms): 75.5, 90th(ms): 109.1, 95th(ms): 251.7, 99th(ms): 318.8, 99.9th(ms): 469.8, Max(ms): 469.8
[Current] STOCK_LEVEL - Takes(s): 9.1, Count: 18, TPM: 118.4, Sum(ms): 185.5, Avg(ms): 10.4, 50th(ms): 4.7, 90th(ms): 5.2, 95th(ms): 5.8, 99th(ms): 109.1, 99.9th(ms): 109.1, Max(ms): 109.1
[Current] DELIVERY - Takes(s): 9.9, Count: 16, TPM: 97.3, Sum(ms): 5023.6, Avg(ms): 314.3, 50th(ms): 268.4, 90th(ms): 402.7, 95th(ms): 604.0, 99th(ms): 637.5, 99.9th(ms): 637.5, Max(ms): 637.5
[Current] NEW_ORDER - Takes(s): 10.0, Count: 199, TPM: 1199.8, Sum(ms): 17123.1, Avg(ms): 85.8, 50th(ms): 79.7, 90th(ms): 96.5, 95th(ms): 176.2, 99th(ms): 226.5, 99.9th(ms): 385.9, Max(ms): 385.9
